Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities
Australia,Standard Double Room - Atrium View,2  ,January 2020,Couple," Had the most incredible stay over Australia Day long weekend. The staff were amazing. Valet parking was worth the money - such an easy process. We received an upgrade to a beautiful room with a view of the harbour bridge, room facilities were perfect and clean. Recommend including buffet breakfast also - great variety of options. Was the most perfect weekend away, could not fault.",10.0,Exceptional,1,staff|parking|price|location|dirty|food/drink|
United Kingdom,Standard Double Room - Atrium View,7  ,January 2020,Couple," Excellent staff, great customer service",9.0,Wonderful,1,staff|
Netherlands,Standard Double Room - Atrium View,2  ,December 2019,Couple," Very well positioned, all the main tourist attractions just within few min walk. Stuff was very nice to us and we got a complimentary battle of champagne to celebrate our special event. Beautifully historical building.",9.2,Perfect location,1,price|
Australia,Standard Double Room - Atrium View,2  ,January 2020,Solo traveler," 
I usually love staying here, the staff are friendly and helpful, the food is amazing & delicious.  The beds are really comfortable.",7.9,Check in process took a long time,1,staff|food/drink|bed|comfort|
Mexico,Standard Double Room - Atrium View,3  ,December 2019,Solo traveler," I loved the location, the room was super big, comfortable and the services excelent",9.0,Great location and comfort,1,location|comfort|staff|
Australia,Standard Double Room - Atrium View,1  ,January 2020,Couple, Fantastic room and facilities,10.0,Exceptional,1,
Australia,Standard Double Room - Atrium View,1  ,January 2020,Couple, The staff are extremely helpful and friendly.Our accomodation was outstanding.We will definitely recommend this wonderful hotel to family and friends.,10.0,Very enjoyable,1,staff|
United States of America,Standard Double Room - Atrium View,1  ,January 2020,Family," Central location, easy walk to botanical gardens, Wharf, and other sightseeing. Great staff all very helpful.",10.0,Great visit to Sydney,1,location|staff|
Australia,Standard Double Room - Atrium View,2  ,January 2020,Couple," We always 'love' the Radisson Blu in O'Connell Street, Sydney. The Staff are professional, attentive, courteous, helpful and friendly and our room is always well appointed. The hotel is in a great location to access various parts of the city. We also received an upgrade which was lovely and greatly appreciated.",10.0,A Great Stay,1,location|staff|
Australia,Standard Double Room - Atrium View,2  ,December 2019,Couple, Great location,9.2,Wonderful,1,location|
Sweden,Standard Double Room - Atrium View,2  ,January 2020,Group, Very nice staff!,9.6,Exceptional,1,staff|
United Kingdom,Standard Double Room - Atrium View,7  ,January 2020,Solo traveler," The location was fantastic short walk to Sydney harbour, to Westfield shopping centre and the city. The staff at Radisson blu were great and very helpful, the food and drink was slightly expensive but on par with the local area. The room was very clean, fresh and bright great for relaxing or working.",9.0,Excellent hotel I would stay there again.,1,location|staff|food/drink|price|dirty|
Australia,Standard Double Room - Atrium View,1  ,January 2020,Couple," Venue, room, staff and service was immaculate!",10.0,"Other than Buffett Breakfast and charge, everything else was excellent.",1,staff|
Australia,Standard Double Room - Atrium View,2  ,January 2020,Solo traveler," The cleaning staff even left me a hand written note after she cleaned the room, how lovely and I was so touched.
Every staff I met there are very nice and friendly, very pleasant stay.",10.0,Exceptional,1,dirty|staff|noisiness|
Australia,Standard Double Room - Atrium View,3  ,December 2019,Couple," Great service. Excellent location , very close to the railway station and light rail . Swimming pool was very good .",9.0,Wonderful,1,staff|location|fitness|
United Kingdom,Standard Double Room - Atrium View,3  ,December 2019,Couple," Very clean, exceptional staff and a comfortable stay.",9.6,Exceptional,1,dirty|staff|comfort|
Switzerland,Standard Double Room - Atrium View,1  ,January 2020,Couple," Very helpful, friendly and welcoming staff. The room size, cleanliness, the location. Great value for money.",10.0,Excellent 1 night stay,1,staff|dirty|location|price|
Australia,Standard Double Room - Atrium View,1  ,December 2019,Couple, Everything,10.0,Exceptional,1,
Australia,Standard Double Room - Atrium View,2  ,January 2020,Group," Great rooms with all the extras.  Very good value and it is the perfect location with an easy walk to the rocks, circular quay and best of Sydney shopping!",9.0,Wonderful,1,price|location|
Australia,Standard Double Room - Atrium View,1  ,January 2020,Couple," Location is excellent - amazing staff and great bar. We have stayed here before and will return - the rooms are immaculate, comfy beds and convenient to everything we need in Sydney.",10.0,Excellent hotel with great staff,1,location|staff|restaurant|comfort|bed|
Australia,Standard Double Room - Atrium View,1  ,January 2020,Couple," Overall it was great stay over weekend, it was a quiet street as well. Room is comfortable and very clean.",10.0,Exceptional,1,noisiness|comfort|dirty|
United Kingdom,Standard Double Room - Atrium View,4  ,January 2020,Couple," Excellent location; very good buffet breakfast; great bathroom.  Bedroom nice, but lighting not great.  Enjoyed our stay, and appreciated the speedy check-out facility.  Very helpful and friendly concierge staff.",8.0,"Very satisfactory, on the whole.",1,location|food/drink|bathroom|staff|
Australia,Standard Double Room - Atrium View,3  ,January 2020,Couple, Location. Good size room. Clean.,9.6,Exceptional,1,location|dirty|
Italy,Standard Double Room - Atrium View,4  ,January 2020,Couple, Chacter and style. Close to city centre,9.6,Exceptional,1,comfort|location|
Australia,Standard Double Room - Atrium View,1  ,January 2020,Couple," Large, clean rooms, complimentary water and great service",10.0,Date night,1,dirty|price|bathroom|staff|
New Zealand,Standard Double Room - Atrium View,2  ,January 2020,Solo traveler," Really helpful and offered me early check in which was great after a very early start! Perfect location to explore the city - 5 min walk from train station (on the same line as the airport) and just a 10 minute walk to the harbour or 5 mins to main shopping area. Also, despite being right in the centre of the CBD, the rooms were actually very quiet and didn’t feel disturbed at all (first floor, overlooking the busier Pitt Street).
I would definitely stay here again!",9.0,Wonderful,1,staff|location|noisiness|
United Kingdom,Standard Double Room - Atrium View,2  ,January 2020,Family, Great - really enjoyed my stay,10.0,Exceptional,1,
United Kingdom,Standard Double Room - Atrium View,1  ,December 2019,Solo traveler, I was double charged for my room and took some effort to receive a refund which was a disappointing end to the stay.,10.0,Exceptional,1,
Italy,Standard Double Room - Atrium View,4  ,December 2019,Couple," Great location, friendly staff, comfortable room and nice Christmas decoration in the lobby!",7.9,Good,1,location|staff|comfort|
Australia,Standard Double Room - Atrium View,2  ,December 2019,Couple," The comfortable room, pleasant staff and close proximity to the cruise terminal.",9.0,Comfortable stay,1,comfort|noisiness|staff|location|
Australia,Standard Double Room - Atrium View,1  ,January 2020,Solo traveler," I was upgraded because my room wasn’t ready even though I had paid for an early check in.
Spacious, very comfortable room. Lots of power points. Espresso coffee maker. Great bathroom - walk-in shower plus separate bath.
I enjoyed using the swimming pool and steam room.
Great location close to the Botanical gardens and Circular Quay as well as city shops.",9.0,Great and very comfortable city stay,1,price|comfort|food/drink|bathroom|fitness|location|restaurant|
Germany,Standard Double Room - Atrium View,2  ,January 2020,Couple," Absolute nice and polite concierge service. The breakfast was really good as well. Not to forget that it is located super centrally, meaning you can explore Sydney without may problem by feet.",10.0,Great Hotel in a fabulous location.,1,staff|food/drink|location|
Australia,Standard Double Room - Atrium View,2  ,January 2020,Solo traveler," It’s the people at Radisson Blu that makes it a joy to stay at - from the concierge, to reception, to housekeeping. Thank you for always warmly greeting me upon my return. Facilities are all that you need including a bath, also has a pillow menu which I took advantage of (and housekeeping helped me the select the right one too), plenty of recharging points including wireless recharger, complimentary water and newspaper. Room is a good size, and the high ceilings means you don’t feel hemmed in.",10.0,Five stars,1,staff|bathroom|bed|restaurant|internet|price|dirty|
United Kingdom,Superior Double Room,2  ,January 2020,Couple, The hotel is amazing. The staff are excellent and nothing is to much trouble. The hotel is in an excellent location. Only 10 minute walk to circular quay and Westfield centre. Would recommend this hotel to anyone planning a stay in Sydney.,10.0,Great stay,1,staff|location|
Sri Lanka,Standard Double Room - Atrium View,4  ,December 2019,Family, DID NOT HAVE BREAKFAST AT THE HOTEL,9.0,NICE HOTEL IN A GREAT LOCATION,1,food/drink|
Malaysia,Superior Twin Room,4  ,January 2020,Family," location was convenient
Rooms good size and clean
staff helpful and courteous",8.0,good except for variable room rate billing not advised. - Cannot recommend this hotel as a result.,1,location|dirty|staff|
United Kingdom,Standard Double Room - Atrium View,2  ,January 2020,Couple," Very clean, spacious. 
Staff were very professional and also very helpful",10.0,Exceptional,1,dirty|staff|
Australia,Standard Double Room - Atrium View,1  ,January 2020,Couple," Location to Circular Quay was the reason we booked and we got a great early bird rate. We were upgraded on arrival and loved our Business Class Room, very fancy indeed! The service was excellent, 5 star!! We would definitely stay again.",10.0,Overnight stay before Cruise,1,location|covid|price|staff|
Norway,Standard Double Room - Atrium View,3  ,January 2020,Group," Everything was amazing, next time i will go back.",10.0,Exceptional,1,
United Kingdom,Standard Double Room - Atrium View,1  ,December 2019,Couple," Perfect location, two mins from Circular Key with immaculate rooms, with all that you would expect from a city centre hotel of this standard. Staff friendly and helpful, all good, would return.",9.0,The perfect city centre hotel with all that is needed for a very comfortable stay. Will return.,1,location|staff|
