Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Negative,Positive,Facilities
United Kingdom,Superior King Room,2  ,January 2020,Couple," Very classy, bed was a great size. Shower is very relaxing. Staff very helpful. Cleaners are very thorough. Automatic curtains a great touch.
Perfect location to see everything necessary for a great Amsterdam trip. Managed to get so much in over only 2 days and an evening.",8.8,All perfect except TV,0,1,bed|bathroom|staff|dirty|location|
United Kingdom,Superior King Room,2  ,January 2020,Couple, Brilliant location breakfast was Delicious,9.0,Wonderful,0,1,location|food|
United Kingdom,Superior King Room,1  ,January 2020,Group," the breakfast times were great,they served until 10.30am which allowed us to have a bit of a lay in after a busy day sight seeing.
the location was spot on,we came in at the train station via the ferry coach,the hotel was literally a 5 mins walk
they allowed us to store our luggage on the day of departure and we were able to check in on arrival which was 3 hours early.",9.0,"location perfect,rooms spot on.breakfast excellant but need a wider choice of menu for the resturant",0,1,food|location|
United Kingdom,Superior Twin Room,2  ,January 2020,Family," I liked how the curtains would close and open by a button and the heating and lights were controlled by a panel. 
Excellent location and good selection at breakfast. Comfy beds and concierge very helpful at booking tours/getting tickets for events.",8.0,Overall very nice hotel with a great location. Would 100% return.,0,1,temperature|location|food|comfort|bed|staff|
Australia,Executive King Room (3 Adults),4  ,December 2019,Solo traveler, Location excellent. Staff and service excellent.,9.0,Thoroughly enjoyable experience. Check smell in bathroom,0,1,location|staff|
Hong Kong,Superior King Room,3  ,December 2019,Couple, Staff are helpful.,7.5,Good,0,1,staff|
United Kingdom,Superior King Room,3  ,December 2019,Couple, Brilliant I love this hotel and is located in the heart of Amsterdam everything in walking distance brilliant wouldn’t stay anywhere else,9.6,Exceptional,0,1,location|
United States of America,Superior King Room,3  ,January 2020,Couple, The location is amazing! It's within walking distance of most things and right along the river. The downstairs bar is ridiculously expensive but also very nice and made for a great club on new years eve.,8.0,Six of one...,0,1,location|bathroom|drink|restaurant|price|
Ireland,Superior King Room,4  ,January 2020,Couple," Very central, great location and facilities",9.6,Exceptional,0,1,location|
United Kingdom,Superior King Room,3  ,January 2020,Couple," Room wasn’t the cleanest , furtiture worn",7.0,Good,0,1,
France,Superior King Room,2  ,December 2019,Group," It was good, but not sth extraordinary",7.0,Good,0,1,
Ireland,Executive King Room (3 Adults),3  ,December 2019,Group," Location is great, bar was very nice too, staff were excellent.
Room had everything we needed",8.3,"Good, but little things would make a major difference",0,1,location|drink|restaurant|staff|
United Arab Emirates,Superior King Room,4  ,December 2019,Group, Location,8.0,Nice room and good location,0,1,location|
Indonesia,Executive King Room (3 Adults),4  ,December 2019,Family, Location,9.2,Wonderful,0,1,location|
Australia,Executive King Room (3 Adults),3  ,December 2019,Couple, Internet research,9.6,Exceptional,0,1,
Indonesia,Executive King Room (3 Adults),3  ,December 2019,Family, The concierge team was excellent and attentive.,9.0,Convenient stay,0,1,
United Kingdom,Superior Twin Room,3  ,December 2019,Solo traveler, The bar is especially good but might be nice if perhaps the management discouraged people from using ‘FaceTime’ video calling as it ruins the ambience when you have to hear some banal family chitchat,7.9,Great location,0,1,drink|restaurant|tv|comfort|
United Kingdom,Superior King Room with Iconic View,2  ,December 2019,Couple, Really close to the centre - easy to get to,8.3,Very Good,0,1,location|
United Kingdom,Superior King Room with Iconic View,3  ,December 2019,Couple, Fantastic staff fantadtic location great food room was great too,8.0,"Great staff, location, room and food all in all great hotel eoukd definetly book again",0,1,staff|location|drink|food|
United Kingdom,Superior King Room,3  ,December 2019,Couple, location,9.0,good,0,1,location|
United Kingdom,Superior King Room,2  ,December 2019,Couple, Great location as close to central station and the centre of Amsterdam,7.9,Birthday Boy,0,1,location|
United Arab Emirates,Superior Twin Room,2  ,December 2019,Family," Very well located, nice room and excellent staff. They provided us with a baby bed free of charge. The concierge walked us all the way to the taxi with all our luggage. Much appreciated.",8.3,Very Good,0,1,location|staff|bed|
Indonesia,Superior King Room,5  ,December 2019,Solo traveler," It is a nice hotel close to the railway station and city centre. Breakfast is very tasty; freshly baked croissants, scrambled eggs and grilled mushrooms I liked the most. I didn't use sauna so I can't say anything about the quality, but the overall impression of the facilities is very nice.",9.0,Wonderful,0,1,location|food|
United Kingdom,Superior Twin Room,3  ,December 2019,Family," The concierge staff were excellent and very helpful and Vics bar do a great job with hospitality.
Check in and out was very easy with lots of staff present...the best I have seen for a long time",9.0,Great location and a stylish welcoming hotel with great engaging staff,0,1,staff|drink|restaurant|
United Kingdom,Superior King Room,1  ,December 2019,Family," Hotel was really nice, the bed was super comfortable and the breakfast was amazing! Orange juice was sooo good!
Toiletries were also good, helpful staff. Chef cathered for my baby making him fresh scrambled eggs without milk due to intolerance.",9.0,Amazing bed! Fabulous breakfast!,0,1,bed|comfort|food|staff|restaurant|
Slovakia,Superior Twin Room,2  ,December 2019,Group, Hotel without parking,7.9,Good,0,1,parking|
United Kingdom,Superior King Room,1  ,December 2019,Solo traveler, Location was great,7.0,Good,0,1,location|
United States of America,Superior King Room,2  ,December 2019,Couple, Location,7.9,Good,0,1,location|
United Kingdom,Superior King Room,1  ,December 2019,Couple," Location, staff , lovely hotel.",8.0,Nice stay but probably would not stay again due to expense,0,1,location|staff|
Netherlands,Superior King Room,2  ,December 2019,Couple," The staff and service was excellent. Chris the barman was fab, Mehmet on the front desk also. They couldn't be more attentive",8.8,50th Birthday Celebrations in Style,0,1,staff|
United Kingdom,Superior King Room with Iconic View,2  ,December 2019,Group, No,7.0,Good,0,1,
Egypt,Superior King Room,1  ,December 2019,Solo traveler, Location was perfect. Walking to all city center shops and train station,7.0,Perfect location. Unfriendly staff!,0,1,location|restaurant|
South Africa,Superior King Room,2  ,December 2019,Solo traveler, Staff friendly and location was excellent,9.2,Wonderful,0,1,staff|location|
Israel,Superior King Room with Iconic View,2  ,November 2019,Couple," Large room, comfortable bed.",7.5,Good,0,1,comfort|bed|
United States of America,Superior King Room,3  ,November 2019,Solo traveler," Super accommodating staff. I asked to cut my reservation short without being entitled to doing so and they went out of their way to handle it, called it in and refunded my pre-paid reservation when they didn't have to do anything of the sort and most places wouldn't have bothered.",8.0,Very Good,0,1,staff|price|location|
United Kingdom,Superior King Room,1  ,November 2019,Group," Nice central location, within walking distance of the main station. Staff were very good, the bar man was very knowledgeable and helpful.",9.0,Great place for a quick trip to Amsterdam,0,1,location|staff|drink|restaurant|
Ireland,Superior King Room,2  ,December 2019,Couple," Clean, safe, central location, helpful staff, comfortable bed",9.6,Excellent location,0,1,dirty|location|staff|comfort|bed|
Greece,Superior King Room,2  ,November 2019,Group, Big rooms with all appliances hairdryer iron coffee machine etc.  nice bathrooms. Umpeccable cleaning excellent beakfast.  Very conveniently located near central station. Very quiet.,9.0,Wonderful,0,1,drink|bathroom|dirty|location|noisiness|
United Kingdom,Superior King Room,1  ,November 2019,Couple," Spacious, comfortable room. Excellent breakfast. Location - close to the station.",8.8,Central location.,0,1,comfort|food|location|
United Kingdom,Superior Twin Room,4  ,November 2019,Couple, Bar staff polite .,7.0,Was a nice hotel but our tv was faulty for the stay and some staff was not helpful.,0,1,drink|restaurant|staff|
United Kingdom,Superior Twin Room,2  ,November 2019,Group," Great choice on offer at Breakfast, very relaxed atmosphere and not rushed, servers cleared away quickly with being
intrusive.",9.0,Would definetly stay there again.,0,1,food|
Saudi Arabia,Superior King Room,1  ,November 2019,Solo traveler, It is  next to the central station,8.8,Good location,0,1,location|
United States of America,Superior Twin Room,5  ,November 2019,Solo traveler, Close to the Metro and Central Station,7.0,Good,0,1,location|
Egypt,Executive King Room (3 Adults),6  ,November 2019,Group," The staff were super friendly and cooperative, and surprisingly the room was spacious given the small room norms in Europe.",8.0,Very Good,0,1,staff|
United Kingdom,Superior King Room,3  ,October 2019,Couple, Hotel was very nice and the breakfast superb. The small swimming pool and sauna was also nice to have after walking for hours!,9.6,Amsterdam trip,0,1,food|fitness|
Israel,Superior King Room,4  ,November 2019,Couple, The bed and the location,9.6,Exceptional,0,1,bed|location|
United Kingdom,Executive King Room (3 Adults),4  ,November 2019,Family, Great size room for 3 of us. Fantastic location. Great food and bar!,9.2,Fantastic stay,0,1,location|drink|food|restaurant|
United Arab Emirates,Superior King Room,1  ,November 2019,Solo traveler," Close to central train station 
Easy access to transport and to shopping district.",9.6,Exceptional,0,1,location|
United Kingdom,Executive King Room,4  ,November 2019,Couple, The location the staff,7.5,Good,0,1,location|staff|
United Kingdom,Superior King Room with Iconic View,3  ,November 2019,Couple," Great location 
Staff were helpful and friendly
Beautiful decor 
Bar area really nice",7.1,Great location,0,1,location|staff|comfort|drink|restaurant|
