Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Negative,Positive,Facilities
Ireland,Superior Double Room,1  ,March 2020,Group, By,9.6,Modern hotel great location 🌹😃,0,1,
United Kingdom,Superior Double Room,1  ,March 2020,Group," Stunning hotel, spacious room, lot's of facilities, very friendly staff.",9.0,Wonderful,0,1,staff|
United Kingdom,Superior Double Room,1  ,March 2020,Couple," Good staff, location and rooms",8.0,Very Good,0,1,staff|location|
United Kingdom,Superior Twin Room,1  ,March 2020,Family, The rooms were very comfy and the staff very friendly. The hotel was well presented and in a great location.,8.0,Very Good,0,1,comfort|staff|location|
United Kingdom,Superior Double Room,1  ,March 2020,Couple, The chance to upgrade to a suite for a little extra with brilliant views of the houses of parliament  was great.. breakfast was very nice.. all the staff I encountered we very polite and helpfull,10.0,Perfect,0,1,location|food|staff|
United Kingdom,Studio Double Room with Sofa Bed,1  ,March 2020,Family," Perfect stay, amazing service",10.0,Exceptional,0,1,staff|
United Kingdom,Superior Twin Room,1  ,March 2020,Group," Great place to stay, just a few mins walk from Vauxhall station. Clean, comfortable, quiet and friendly staff, would stay again",10.0,Exceptional,0,1,location|dirty|comfort|noisiness|staff|
United Kingdom,Superior Twin Room,1  ,February 2020,Group, Everything else,9.0,Excellent location and toom,0,1,
Algeria,Superior Twin Room,5  ,February 2020,Family," The breakfast was good .
Perfect location.
Staff very helpful and friendly",7.0,Good,0,1,food|location|staff|
Italy,Superior Double Room,1  ,February 2020,Couple," Amazing place, waiters so nice all so clean and well organized",10.0,Exceptional,0,1,location|dirty|
United Kingdom,Superior Double Room,1  ,February 2020,Solo traveler," Pool, good breakfast, good quality rooms, slept well",10.0,Exceptional,0,1,fitness|food|
United Kingdom,Executive Double Room,1  ,February 2020,Couple, Great location and excellent view of the Thames from our room and at breakfast.,10.0,Very impressed!,0,1,location|food|
United Kingdom,Executive Double Room,1  ,February 2020,Group, Excellent value and excellent facilities in the ideal location for our trip!,10.0,Exceptional,0,1,price|location|
Netherlands,Superior Double Room,2  ,February 2020,Solo traveler, Nice view from the breakfast room,9.0,"Nice stay, good bed",0,1,location|food|
Poland,Superior Double Room,2  ,February 2020,Couple," The modern and comfortable hotel located on the southern bank of the river in the walking distance from Vauxhal tube station and not far away from the major sightseeing places as London Eye, Big Ben or Westminster Abbey. The room was very comfortable, quite spacious, very clean and equipped with coffee maker, which was a great advantage for a good start of the day. The staff is wonderful, polite and helpful. There is a small local mini market nearby, the bus stop is just the opposite. The pool was cosy and the steam room helpful after the whole day on foot. Nothing to complain at.",10.0,Chic and comfortable hotel just a few steps from the city centre.,0,1,comfort|location|dirty|drink|staff|fitness|
United Kingdom,Superior Double Room,1  ,February 2020,Couple," Courteous, friendly and polite staff. Exquisite hotel, clean and quiet. Lovely restaurant and great breakfast. Wish we could have stayed longer.",10.0,Made to feel like royalty by great staff. Would thoroughly recommend.,0,1,staff|dirty|noisiness|restaurant|food|
United Kingdom,One-Bedroom Suite with Kitchenette and River View,1  ,February 2020,Family, It was very clean and had a bit of luxury about it. Staff were really helpful,9.6,Great hotel,0,1,dirty|staff|
United Kingdom,Executive Double Room - River View,1  ,February 2020,Couple," Very comfy bed, room had great view.",8.0,Great location and lovely stay,0,1,comfort|bed|location|
France,Executive Double Room,2  ,February 2020,Couple, Location great. Easy to find and within minutes walk of Vauxhall underground.,7.9,Good,0,1,location|
United Kingdom,Executive Double Room - River View,1  ,February 2020,Couple, Everything... Staff were helpful and friendly... This was our second time staying and will be definitely staying again.,10.0,Exceptional,0,1,staff|
United Kingdom,Executive Double Room - River View,1  ,February 2020,Couple," Great views, great location and very comfortable bed!",9.6,Exceptional,0,1,location|comfort|bed|
United Kingdom,Executive Double Room,1  ,February 2020,Couple, The hotel have luggage storage which is really useful. The room was lovely and spacious. Breakfast was really good. there are places to eat nearby as well as on site restaurant.,8.0,A good place to stay for a visit to this area of London,0,1,staff|food|location|restaurant|
United Kingdom,Studio Double Room with Sofa Bed,1  ,February 2020,Family," very clean luxury hotel 
Staff very friendly 
Rolls up too date with moderation and spa was a treat 👌",10.0,Exceptional,0,1,dirty|staff|fitness|
United Kingdom,Executive Double Room,2  ,February 2020,Couple, The rooms were comfortable,8.8,Excellent,0,1,comfort|
United Kingdom,Executive Double Room - River View,1  ,February 2020,Couple," Great location, fabulous views and very luxurious",10.0,Exceptional,0,1,location|price|
United Kingdom,Superior Double Room,3  ,February 2020,Couple, Large spacious bed and well appointed room and bathroom. Great location for exploring London in general.,9.0,We are return users of Park Plaza and are beginning to find it a home from home when visiting London,0,1,bed|bathroom|location|
United Kingdom,Superior Twin Room,3  ,February 2020,Group, The view from the breakfast area.,7.1,Good,0,1,location|food|
Germany,Superior Double Room,4  ,February 2020,Group," The location was great, 15 minutes walking distance to Big Ben and 10 minutes walking to Vauxhall station 
It was super clean and the staff were friendly 
I would definitely recommend it!",9.2,Wonderful,0,1,location|dirty|staff|
United Kingdom,Superior Twin Room,3  ,February 2020,Family, Location staff,9.0,"A,axing fun with daughter",0,1,location|staff|
Malta,Suite - River View,3  ,January 2020,Family, It was just perfect!,10.0,Exceptional,0,1,
United Kingdom,Superior Double Room,1  ,February 2020,Couple, Great location.  Staff very helpful from the moment we went in the door.  Breakfast had a good selection and plentiful.  No Oat Milk available but they offered to go out and buy some!,8.0,Well looked after in a great location.,0,1,location|staff|food|
Ireland,Superior Twin Room,2  ,February 2020,Family," We loved the location, it was very accessible by public transport. 
The staff were very friendly & helpful in particular Colin who checked is in!",10.0,Exceptional,0,1,location|staff|
United Kingdom,Executive Double Room,3  ,February 2020,Solo traveler," The staff were amazing, incredbily friendly and helpful. Excellent service. The room was spacious and well equipped.",10.0,Exceptional,0,1,staff|
Norway,Superior Twin Room,3  ,February 2020,Family," Nice and clean with friendly staff, nice breakfast, and comfortable sized room.",8.0,Nice stay.,0,1,dirty|staff|food|comfort|
United Kingdom,Superior Twin Room,1  ,February 2020,Family, Very nice hotel in a good location for site seeing. We had a room overlooking the internal courtyard. It was a really lovely room with all that you need for a weekend stay. We didn't get to use the pool but that would have been a bonus had we had enough time.,8.0,"Good location, lovely hotel, well priced.",0,1,location|fitness|
United Kingdom,Superior Double Room,1  ,February 2020,Couple, The location to central attractions.The price is really great for a four star hotel in London.The staff very welcoming.The breakfast and the room exellent .Have stayed before and will stay again,10.0,Independent traveller,0,1,location|price|staff|food|
United Kingdom,Superior Double Room,1  ,February 2020,Couple," Really clean , fresh and comfortable. Staff very helpful wish I could have stayed longer. I would definitely recommend this to others.",10.0,Amazing trip,0,1,dirty|comfort|staff|
United Kingdom,Superior Twin Room,2  ,February 2020,Solo traveler, Comfortable rooms,9.2,Wonderful,0,1,comfort|
United Kingdom,Superior Double Room,1  ,February 2020,Couple," Bed comfortable, breakfast was good with excellent staff. Really great service throughout the stay. Good facilities in general.",7.5,Good,0,1,bed|comfort|food|staff|
United Kingdom,Superior Double Room,1  ,February 2020,Couple," Great location, modern and clean hotel.",9.0,Wonderful,0,1,location|comfort|dirty|
United Kingdom,Superior Double Room,1  ,February 2020,Couple, Lovely central location. Very convenient,8.0,A good place to stay very helpful and friendly staff,0,1,location|
United Kingdom,Executive Double Room - River View,1  ,February 2020,Couple, The room and all the facilities were of the highest quality.,9.0,"Amazing facilities, hard to reach reception",0,1,
United Kingdom,Superior Double Room,2  ,February 2020,Couple, I loved that it was on the river.,7.9,Good,0,1,
United Kingdom,Superior Double Room,2  ,February 2020,Family," The hotel exudes positive energies,  making you  feel Relaxed and vibrant",10.0,Exceptional,0,1,
United Kingdom,Superior Double Room,3  ,February 2020,Family, The decor was stunning,9.6,Exceptional,0,1,comfort|
United Kingdom,Superior Double Room,2  ,February 2020,Family," Bed very comfy, quality bathroom, shower shampoos etc, very good tv and channel choices.",9.0,Enjoyable break  and would stay here again.,0,1,bed|comfort|bathroom|tv|wifi|
United Kingdom,Superior Double Room,1  ,February 2020,Couple, Everything apart from the smell,7.0,Good,0,1,
United Kingdom,One-Bedroom Suite with Balcony and River View,2  ,January 2020,Couple," There’s not one thing I didn’t like about the property, only the fact I couldn’t afford to stay there longer! The staff were so accommodating and attentive. As a long shot, I put in a special request due to it being an anniversary and birthday trip, expecting nothing as it didn’t come at a cost, but when we arrived to our room they’d decorated it with balloons and petals and we got a free bottle of wine! The view from the balcony was fantastic and I couldn’t be more grateful to the staff for going out of their way. When it was our tome to check out, we were able to put our bags away so we could come back after wondering around later to get them to go home. I honestly couldn’t fault it!",9.6,Wonderful!!!,0,1,staff|drink|location|
