Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities
United Kingdom,Standard Room,2  ,August 2020,Couple, Very comfortable room large lots of storage. Everything we needed and more staff was fabulous and very,9.0,Fabulous. Would deffo recommend,1,comfort|staff|
United Kingdom,Superior Room with River view,1  ,August 2020,Family, Views from the room.. Cleanliness.. Had a pool... Large comfy bed,8.0,Good place to stay especially when on a discounted rate,1,location|dirty|fitness|comfort|bed|
United Kingdom,Superior Room with River view,1  ,August 2020,Couple," The view, the price, bed was very comfortable.",8.0,Good stay,1,location|price|bed|comfort|
United Kingdom,Superior Room with River view,1  ,August 2020,Couple, The view and the room.,7.5,Amazing views.,1,location|
United Kingdom,Superior Room with River view,1  ,August 2020,Couple, All,8.0,Very Good,1,
United Kingdom,Superior Room with River view,1  ,August 2020,Couple," Very comfortable, quite lovely view 
On the whole very nice would happily stay again",9.0,Wonderful,1,comfort|location|
United Kingdom,Superior Room with River view,2  ,July 2020,Couple, Great cleanliness particularly in relation to Covid. Nice bar with great social distancing.  Enjoyed sports on big screen. Staff friendly and helpful,9.0,Wonderful,1,dirty|covid|restaurant|tv|staff|
United Kingdom,Standard Room,1  ,July 2020,Solo traveler, Location great,7.0,Just ok,1,location|
United Kingdom,Superior Room with River view,1  ,August 2020,Couple, Excellent  location with wonderful  friendly staff. Also very reasonably priced compared to other chained hotels.,9.0,Cracking one night stay totally  looked after.,1,location|staff|price|
United Kingdom,Superior Room with River view,1  ,August 2020,Couple, Room was good comfy bed but laid for updated room and a king bed but it was two singles put together,8.0,Very Good,1,comfort|bed|
United Kingdom,Standard Room,1  ,August 2020,Couple," The room was lovely and the beds were very comfortable, also loved the view",9.0,Radisson blu,1,bed|comfort|location|
United Kingdom,Superior Room with River view,2  ,August 2020,Solo traveler, The radison blu had several really lovely and understanding staff members who were willing to go the extra mile and bend over backwards to help.  I would recommend this hotel to anyone travelling to Liverpool !,8.0,Relaxing and chilled out time in Radison at Liverpool Old Hall Street 😊,1,staff|
United Kingdom,Superior Room with River view,1  ,August 2020,Couple, Breakfast was very simple,7.0,Ok,1,food/drink|
United Kingdom,Standard Room,2  ,August 2020,Couple, Breakfast was really good,9.0,Relaxing and enjoyable,1,food/drink|
United Kingdom,Standard Room,1  ,August 2020,Couple, Great stay,9.0,No nonsense,1,
United Kingdom,Standard Room,1  ,August 2020,Couple, Lovely stay will definitely visit again in future!,9.0,Wonderful,1,
United Kingdom,Superior Room with River view,1  ,August 2020,Couple, Bed was huge and lovely and comfortable 👍,9.0,Wonderful,1,bed|comfort|
United Kingdom,Superior Room with River view,1  ,July 2020,Solo traveler, Location and view from my room was perfect and free WiFi thru out my stay is always a big bonus,7.0,Good,1,location|internet|
United Kingdom,Superior Room with River view,1  ,August 2020,Family," Hotel is great, parking close by
Even with Covid precautions etc the service was pleasant and professional 
Pool was open, not a big pool but great for a little swim, jacuzzi pool side
Changing rooms were available but were advised against using them if we didn’t have to",8.0,Great stay,1,parking|covid|staff|noisiness|fitness|
United Kingdom,Standard Room,1  ,July 2020,Couple," Friendly staff, Clean and made us feel safe.",9.0,"Nice, reasonable. Would have stayed a second night if it wasn't for the two beds separating",1,staff|dirty|
United Kingdom,Superior Room with River view,1  ,August 2020,Couple,  Very comfy bed,9.0,Lovely stay,1,comfort|bed|
United Kingdom,Superior Room with River view,1  ,July 2020,Couple, The layout of the hotel itself is fantastic. The design is brilliant. The room was great with a massive bed and a great  bathroom.,7.0,It's a definite yes.,1,bed|bathroom|
United Kingdom,Premium Room with River View,1  ,July 2020,Couple, The location was perfect and i absolutely loved the room,9.0,LOVED IT,1,location|
United Kingdom,Standard Room,1  ,July 2020,Family, Clean and pleasant room but nothing special I thought it was on a par with a budget Travelodge room.,7.0,Good,1,dirty|noisiness|
United Kingdom,Superior Room with River view,1  ,July 2020,Group, Room was very nice,8.0,Very Good,1,
United Kingdom,Standard Room,1  ,July 2020,Group, Nice hotel,7.0,good value,1,
United Kingdom,Superior Room with River view,2  ,July 2020,Group, The hotel was doing everything possible to keep everyone safe.,8.0,"Clean, Safe and quiet",1,
United Kingdom,Standard Room,2  ,July 2020,Family, Nice food comfy beds nice staff,8.0,Very Good,1,food/drink|comfort|bed|staff|
United Kingdom,Standard Room,1  ,July 2020,Family, Staff very good.,7.5,Good,1,staff|
United Kingdom,Junior Suite,1  ,July 2020,Couple, Location and view was good. Staff were friendly. Cleanliness was good. Would have liked a fridge in the room for a suite.,8.0,"Enjoyed the stay, despite covid restrictions.",1,location|staff|dirty|
United Kingdom,Standard Room,1  ,July 2020,Couple, Location was ideal,9.0,Wonderful,1,location|
United Kingdom,Superior Room with River view,1  ,July 2020,Couple, Staff handled the problem well and upgraded us,9.0,Wonderful,1,staff|
United Kingdom,Standard Room,2  ,July 2020,Couple," Bed size huge and comfy
Bath included 
Good sized room",9.0,Huge beds galore!,1,bed|comfort|bathroom|
United Kingdom,Superior Room with River view,1  ,July 2020,Couple," Everything, absolutely immaculate!
10 out of 10,
Set up perfect for situation of covid.
Well done Radisson Blu,",9.0,"Perfect place to relax and chill,",1,covid|
United Kingdom,Standard Room,1  ,July 2020,Couple, Nice location,7.0,Nice stay for my bday would recommend,1,location|
United Kingdom,Superior Room with River view,1  ,July 2020,Couple, The welcome to the hotel was lovely and the provisions taken to keep us safe at this difficult time were precisely what we needed.,8.0,Very Good,1,
United Kingdom,Superior Room with River view,2  ,March 2020,Couple, Everything was great including the staff!,8.0,Love Liverpool,1,staff|
United Kingdom,Superior Room with River view,1  ,February 2020,Couple," Friendliness of the staff
Cleanliness of the room
Location was good
Cost of the accommodation",8.0,Worth staying for the price,1,staff|dirty|location|
United Kingdom,Standard Room,3  ,March 2020,Family, Very nice  all-round,9.0,Wonderful,1,
Ireland,Standard Room,2  ,March 2020,Couple, breakfast,9.0,Wonderful,1,food/drink|
United Kingdom,Standard Room,1  ,March 2020,Couple, Exceptional Bed it was the most comfy I have ever slept in,8.0,Enjoyable stay at a great hotel,1,bed|comfort|
United Kingdom,Standard Room,3  ,March 2020,Family," Loved the buffet breakfast as so much choice. We had a nice clean room with a great view of the River Mersey. The spacious room had lovely comfy beds, plenty of surfaces to put things on and storage. The bathroom was nice and bright with a great shower. The hotel staff were very friendly and quickly saw to anything that we needed.",9.0,Wonderful,1,food/drink|dirty|location|comfort|bed|bathroom|staff|
United Kingdom,Superior Room with River view,1  ,March 2020,Couple," The view from the room was breathtaking! The room itself was spacious and the bed was very comfortable.
The spa was an enjoyable experience.",9.0,Lovely stay at an unsettling time in the UK was most appreciated,1,location|bed|comfort|fitness|
United Kingdom,Standard Room,1  ,March 2020,Solo traveler, Nice room and staff very friendly.,8.0,Very Good,1,staff|
United Kingdom,Standard Room,1  ,February 2020,Couple, The hotel was clean and tidy with good facilities and an excellent selection for breakfast however the rooms and decor need updating,7.0,Good,1,dirty|food/drink|comfort|
United Kingdom,Standard Room,1  ,March 2020,Family, The swimming pool and spa,7.0,Good,1,fitness|
United Kingdom,Premium Room with River View,1  ,March 2020,Couple, Most everything,9.0,Wonderful,1,
United Kingdom,Standard Room,1  ,March 2020,Couple, Good location. Great staff. Massive rooms,8.0,Very Good,1,location|staff|
United Kingdom,Standard Room,2  ,February 2020,Couple," Good Location, good rooms, nice pool and great check out hours.  Helpful staff and pleasant inside with handy ice machines and shoe polishers!",9.0,"Very good service, very helpful with wheelchair accessibility and nice comfortable rooms",1,location|fitness|staff|noisiness|
United Kingdom,Standard Room,1  ,February 2020,Couple, The bed was massive! Very impressed with the selection of toiletries etc in the bathroom. Check in and check out were quick but not rushed.,8.0,"Good waterfront location, spacious room and attentive staff.",1,bed|bathroom|
Germany,Standard Room,2  ,March 2020,Solo traveler, Bed,9.0,Good,1,bed|
United Kingdom,Superior Room with River view,1  ,March 2020,Family, As above,9.2,Excellent service and facilities,1,
United Kingdom,Standard Room,1  ,March 2020,Couple, Great staff and very clean room,7.5,Good,1,staff|dirty|
United Kingdom,Standard Room,1  ,February 2020,Group, The location is the best part. I liked the view of the water too.,9.0,"Great location, comfortable and clean.",1,location|bathroom|dirty|
United Kingdom,Standard Room,1  ,February 2020,Solo traveler," Great location, excellent staff especially at check in. Lovely room overlooking river. Breakfast plentiful and tasty.",9.2,Wonderful,1,location|staff|food/drink|
United Kingdom,Standard Room,2  ,February 2020,Family," Room clean, spacious and well appointed.
Breakfast excellent with abundant choice.
Pool clean, relaxed and family friendly.
All staff we came into contact with were friendly, courteous and professional.",8.0,"Enjoyable, comfortable and happy stay.",1,dirty|food/drink|fitness|staff|
United Kingdom,Superior Room with River view,1  ,February 2020,Couple, Very comfortable bed and good sized room . Swimming pool and sauna,8.0,Comfortable hotel in good location for short break,1,comfort|bed|fitness|
United Kingdom,Standard Room,2  ,February 2020,Family, The pool and jacuzzi.,9.0,Wonderful,1,fitness|
United Kingdom,Superior Room with River view,1  ,February 2020,Couple, Nice layout of the hotel,8.0,Very Good,1,
United Kingdom,Superior Room with River view,1  ,February 2020,Couple, Location was perfect,8.0,Great apart from the above.,1,location|
