Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities,Predicted
United Kingdom,Standard Room,15,February 2021,Family," I spent 15 days, 14 nights at the Radisson and had a lovely stay. On arrival, my sister and I (who’s birthday was the following day) were upgraded and given a room with a balcony and full view of the Burj Khalifa, which was brilliant. 
We also arrived at 9am, a fair few hours before check-in time and were able to go straight to our rooms as soon as we finished at the front desk. 
The room was spacious and clean, bathroom was a great size and the room service menu had a fantastic variety of choices. 
Staff were attentive, warm and extremely helpful. We were able to book our COVID tests (in order to travel home) with concierge and have them administered in our room which was tremendously convenient. 
All in all, a wonderful stay.",10.0,"Great stay, will definitely come back",1,bathroom,0
United Kingdom,Standard Room,15,February 2021,Family," I spent 15 days, 14 nights at the Radisson and had a lovely stay. On arrival, my sister and I (who’s birthday was the following day) were upgraded and given a room with a balcony and full view of the Burj Khalifa, which was brilliant. 
We also arrived at 9am, a fair few hours before check-in time and were able to go straight to our rooms as soon as we finished at the front desk. 
The room was spacious and clean, bathroom was a great size and the room service menu had a fantastic variety of choices. 
Staff were attentive, warm and extremely helpful. We were able to book our COVID tests (in order to travel home) with concierge and have them administered in our room which was tremendously convenient. 
All in all, a wonderful stay.",10.0,"Great stay, will definitely come back",1,staff,0
United Kingdom,Standard Room,15,February 2021,Family," I spent 15 days, 14 nights at the Radisson and had a lovely stay. On arrival, my sister and I (who’s birthday was the following day) were upgraded and given a room with a balcony and full view of the Burj Khalifa, which was brilliant. 
We also arrived at 9am, a fair few hours before check-in time and were able to go straight to our rooms as soon as we finished at the front desk. 
The room was spacious and clean, bathroom was a great size and the room service menu had a fantastic variety of choices. 
Staff were attentive, warm and extremely helpful. We were able to book our COVID tests (in order to travel home) with concierge and have them administered in our room which was tremendously convenient. 
All in all, a wonderful stay.",10.0,"Great stay, will definitely come back",1,restaurant,0
United Kingdom,Standard Room,15,February 2021,Family," I spent 15 days, 14 nights at the Radisson and had a lovely stay. On arrival, my sister and I (who’s birthday was the following day) were upgraded and given a room with a balcony and full view of the Burj Khalifa, which was brilliant. 
We also arrived at 9am, a fair few hours before check-in time and were able to go straight to our rooms as soon as we finished at the front desk. 
The room was spacious and clean, bathroom was a great size and the room service menu had a fantastic variety of choices. 
Staff were attentive, warm and extremely helpful. We were able to book our COVID tests (in order to travel home) with concierge and have them administered in our room which was tremendously convenient. 
All in all, a wonderful stay.",10.0,"Great stay, will definitely come back",1,covid,0
Russia,Executive Room with Lounge Access,7,February 2021,Solo traveler," Everything was really good, especially the business lounge and service. Excellent hotel for business trips.",9.0,Wonderful,1,staff,1
Uganda,Standard Room with Burj Khalifa View,4,February 2021,Couple, The location.,7.0,C’d do batter.,1,location,0
Zimbabwe,Standard Room with Burj Khalifa View,4,February 2021,Solo traveler, The staff is extremely good at their job,9.0,Wonderful,1,staff,0
United Arab Emirates,Standard Room with Burj Khalifa View,3,February 2021,Solo traveler," Location 
Staff 
Food",9.0,Very nice staff,1,location,0
United Arab Emirates,Standard Room with Burj Khalifa View,3,February 2021,Solo traveler," Location 
Staff 
Food",9.0,Very nice staff,1,staff,0
United Arab Emirates,Standard Room with Burj Khalifa View,3,February 2021,Solo traveler," Location 
Staff 
Food",9.0,Very nice staff,1,food/drink,0
United States of America,Executive Room with Lounge Access,4,February 2021,Couple, Location was good - several restaurants around and short distance to the downtown (10-15 min walk) staff and hotel were nice. Business lounge was great addition. Breakfast is very good.,8.0,Great value and good location - small pool and not enough sun beds,1,location,0
United States of America,Executive Room with Lounge Access,4,February 2021,Couple, Location was good - several restaurants around and short distance to the downtown (10-15 min walk) staff and hotel were nice. Business lounge was great addition. Breakfast is very good.,8.0,Great value and good location - small pool and not enough sun beds,1,restaurant,0
United States of America,Executive Room with Lounge Access,4,February 2021,Couple, Location was good - several restaurants around and short distance to the downtown (10-15 min walk) staff and hotel were nice. Business lounge was great addition. Breakfast is very good.,8.0,Great value and good location - small pool and not enough sun beds,1,staff,0
United States of America,Executive Room with Lounge Access,4,February 2021,Couple, Location was good - several restaurants around and short distance to the downtown (10-15 min walk) staff and hotel were nice. Business lounge was great addition. Breakfast is very good.,8.0,Great value and good location - small pool and not enough sun beds,1,food/drink,0
United Arab Emirates,Premium Room with Balcony and Burj Khalifa View,3,February 2021,Couple," Friendly staff, good location, comfortable rooms. Didn’t hear any noise through out my 3 nights stay.",10.0,Great stay,1,staff,0
United Arab Emirates,Premium Room with Balcony and Burj Khalifa View,3,February 2021,Couple," Friendly staff, good location, comfortable rooms. Didn’t hear any noise through out my 3 nights stay.",10.0,Great stay,1,location,0
United Arab Emirates,Premium Room with Balcony and Burj Khalifa View,3,February 2021,Couple," Friendly staff, good location, comfortable rooms. Didn’t hear any noise through out my 3 nights stay.",10.0,Great stay,1,comfort,0
United Arab Emirates,Premium Room with Balcony and Burj Khalifa View,3,February 2021,Couple," Friendly staff, good location, comfortable rooms. Didn’t hear any noise through out my 3 nights stay.",10.0,Great stay,1,noisiness,0
Romania,Premium Room with Balcony and Burj Khalifa View,6,February 2021,Couple," The most comfortable bed, helpful and friendly staff, nice area.",8.0,Very Good,1,comfort,0
Romania,Premium Room with Balcony and Burj Khalifa View,6,February 2021,Couple," The most comfortable bed, helpful and friendly staff, nice area.",8.0,Very Good,1,bed,0
Romania,Premium Room with Balcony and Burj Khalifa View,6,February 2021,Couple," The most comfortable bed, helpful and friendly staff, nice area.",8.0,Very Good,1,staff,0
Romania,Premium Room with Balcony and Burj Khalifa View,6,February 2021,Couple," The most comfortable bed, helpful and friendly staff, nice area.",8.0,Very Good,1,location,1
Kenya,Standard Room with Burj Khalifa View,2,February 2021,Solo traveler, Service,10.0,Exceptional,1,staff,0
United States of America,Standard Room,7,January 2021,Solo traveler, The staff was very nice and all employees in The Larder (Breakfast Area) were very nice. The location is very good for tourists and business trips. The staff was great and took good care of me and my needs.,9.0,One of the most professional hotels in Dubai.,1,staff,0
United States of America,Standard Room,7,January 2021,Solo traveler, The staff was very nice and all employees in The Larder (Breakfast Area) were very nice. The location is very good for tourists and business trips. The staff was great and took good care of me and my needs.,9.0,One of the most professional hotels in Dubai.,1,food/drink,0
United States of America,Standard Room,7,January 2021,Solo traveler, The staff was very nice and all employees in The Larder (Breakfast Area) were very nice. The location is very good for tourists and business trips. The staff was great and took good care of me and my needs.,9.0,One of the most professional hotels in Dubai.,1,location,0
