Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities
United Kingdom,Standard Room,1,January 2021,Couple," We had to stay during the pandemic due to being evacuated from our home during a flood, and I’d rate the whole thing as one of the top experiences at a hotel ever. The way everything was handled was great, the reception staff was lovely and gave us a great room, and everything was covid safe. Instead of being a horrible night it was a wonderful relaxing time in a beautiful, quiet, well run hotel. Can’t beat it.",10.0,Perfect,1,noisiness
United States of America,Standard Room,1,January 2021,Solo traveler, Everything was at the upmost excellence during this COVID era. Everything has been taken into consideration for everyone’s safety while maintaining excellent service and services. The room was so SO comfortable . Thank you all at this location,10.0,Life saving Stay,1,covid
United States of America,Standard Room,1,January 2021,Solo traveler, Everything was at the upmost excellence during this COVID era. Everything has been taken into consideration for everyone’s safety while maintaining excellent service and services. The room was so SO comfortable . Thank you all at this location,10.0,Life saving Stay,1,staff
United States of America,Standard Room,1,January 2021,Solo traveler, Everything was at the upmost excellence during this COVID era. Everything has been taken into consideration for everyone’s safety while maintaining excellent service and services. The room was so SO comfortable . Thank you all at this location,10.0,Life saving Stay,1,comfort
United States of America,Standard Room,1,January 2021,Solo traveler, Everything was at the upmost excellence during this COVID era. Everything has been taken into consideration for everyone’s safety while maintaining excellent service and services. The room was so SO comfortable . Thank you all at this location,10.0,Life saving Stay,1,location
United Kingdom,Standard Room,1,January 2021,Solo traveler, Price and service.,10.0,Exceptional,1,price
United Kingdom,Standard Room,1,January 2021,Solo traveler, Price and service.,10.0,Exceptional,1,staff
United Kingdom,Suite with Runway View,1,January 2021,Solo traveler," Location was right next to Terminal.
The zoom tunnel thing from hotel to terminal was brilliant so I didn't have to go outside too often except for the hideous covid test 
Staff were great - they were doing their absolute best considering the COVID restrictions.
Service was slow due to COVID but they did their best
They all knew me and remembered my name and tolerated my endless requests and flamboyant behaviour !
I gave them all tips until I ran out of cash as there were no bloody cashpoints due to COVID.  
I ended up tipping with my Cuba Lily pens which is good for my business too.  
They are good pens and I give them away free with all online orders on www.cubalily.com",9.0,Really good - probably will be returning on way back to isolate ? ...,1,location
United Kingdom,Suite with Runway View,1,January 2021,Solo traveler," Location was right next to Terminal.
The zoom tunnel thing from hotel to terminal was brilliant so I didn't have to go outside too often except for the hideous covid test 
Staff were great - they were doing their absolute best considering the COVID restrictions.
Service was slow due to COVID but they did their best
They all knew me and remembered my name and tolerated my endless requests and flamboyant behaviour !
I gave them all tips until I ran out of cash as there were no bloody cashpoints due to COVID.  
I ended up tipping with my Cuba Lily pens which is good for my business too.  
They are good pens and I give them away free with all online orders on www.cubalily.com",9.0,Really good - probably will be returning on way back to isolate ? ...,1,covid
United Kingdom,Suite with Runway View,1,January 2021,Solo traveler," Location was right next to Terminal.
The zoom tunnel thing from hotel to terminal was brilliant so I didn't have to go outside too often except for the hideous covid test 
Staff were great - they were doing their absolute best considering the COVID restrictions.
Service was slow due to COVID but they did their best
They all knew me and remembered my name and tolerated my endless requests and flamboyant behaviour !
I gave them all tips until I ran out of cash as there were no bloody cashpoints due to COVID.  
I ended up tipping with my Cuba Lily pens which is good for my business too.  
They are good pens and I give them away free with all online orders on www.cubalily.com",9.0,Really good - probably will be returning on way back to isolate ? ...,1,staff
United Kingdom,Suite with Runway View,1,January 2021,Solo traveler," Location was right next to Terminal.
The zoom tunnel thing from hotel to terminal was brilliant so I didn't have to go outside too often except for the hideous covid test 
Staff were great - they were doing their absolute best considering the COVID restrictions.
Service was slow due to COVID but they did their best
They all knew me and remembered my name and tolerated my endless requests and flamboyant behaviour !
I gave them all tips until I ran out of cash as there were no bloody cashpoints due to COVID.  
I ended up tipping with my Cuba Lily pens which is good for my business too.  
They are good pens and I give them away free with all online orders on www.cubalily.com",9.0,Really good - probably will be returning on way back to isolate ? ...,1,price
United Kingdom,Suite with Runway View,1,January 2021,Solo traveler," Location was right next to Terminal.
The zoom tunnel thing from hotel to terminal was brilliant so I didn't have to go outside too often except for the hideous covid test 
Staff were great - they were doing their absolute best considering the COVID restrictions.
Service was slow due to COVID but they did their best
They all knew me and remembered my name and tolerated my endless requests and flamboyant behaviour !
I gave them all tips until I ran out of cash as there were no bloody cashpoints due to COVID.  
I ended up tipping with my Cuba Lily pens which is good for my business too.  
They are good pens and I give them away free with all online orders on www.cubalily.com",9.0,Really good - probably will be returning on way back to isolate ? ...,1,internet
United Kingdom,Standard Room,1,January 2021,Solo traveler, Excellent room.  Good food,9.0,Excellent hotel,1,food/drink
United Kingdom,Standard Room,1,January 2021,Family, Staff very helpful,10.0,Exceptional,1,staff
United Kingdom,Standard Room,1,January 2021,Solo traveler," Convenient for all terminals, I always stay here when I fly from Manchester.",8.0,Pre flight stay,1,location
United Kingdom,Standard Room,1,January 2021,Couple," No facilities open because of pandemic so dinner & breakfast both room service, excellent!!",9.0,Stopover between Faro & Newcastle.,1,covid
United Kingdom,Standard Room,1,January 2021,Couple," No facilities open because of pandemic so dinner & breakfast both room service, excellent!!",9.0,Stopover between Faro & Newcastle.,1,food/drink
United Kingdom,Standard Room,1,January 2021,Couple," No facilities open because of pandemic so dinner & breakfast both room service, excellent!!",9.0,Stopover between Faro & Newcastle.,1,staff
United Kingdom,Standard Room,1,January 2021,Couple, Room was spacious and the bed was massive.  All very clean.  Didn't stay for breakfast as it was a quick stopover whilst flying home.,9.0,"Lovely hotel, great staff, convenient location",1,bed
United Kingdom,Standard Room,1,January 2021,Couple, Room was spacious and the bed was massive.  All very clean.  Didn't stay for breakfast as it was a quick stopover whilst flying home.,9.0,"Lovely hotel, great staff, convenient location",1,dirty
