,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Negative,Positive,Facilities,Predicted
147,United Kingdom,Superior Double Room,2  ,December 2020,Couple," The location of the hotel is fantastic and the facilities look fantastic albeit we were unable to use these. The room was spacious, clean and modern and had a great view.",8.0,Very Good,0,1,location|dirty|comfort|,1
148,United Kingdom,Studio Double Room with London Eye View,2  ,December 2020,Solo traveler," Upgraded to the suite with iconic view. Absolutely beautiful, and would pay full price for this experience. Great view of Westminster, the bridge and the Eye which looked spectacular at night.
Big open rooms. Heating was easily adjusted and warmed up quickly. Bed was comfortable. 
Many lighting options which was nice. TVs were good, was able to use Netflix and Disney+ on chromecast.
Great location, 30 sec walk from where my business course was being held. Breakfast was lovely - great room service due to COVID restrictions.",8.0,"Lovely stay, beautiful view",0,1,location|price|temperature|bed|comfort|tv|food|staff|covid|,1
149,United Kingdom,Studio Double Room with Big Ben View,2  ,December 2020,Couple," Absolutely fantastic room, lounge area, mini kitchen with fridge and microwave, huge bed very comfy!! And fabulous views of Westminster bridge and Big Ben.  We thoroughly enjoyed our stay at your beautiful hotel.  Also enjoyed the breakfast served in our room 😀",10.0,Amazing,0,1,location|bathroom|bed|comfort|food|,0
150,United Kingdom,Studio Triple,1  ,December 2020,Family, We was checked in early as our room was available. This is always a bonus.,10.0,Exceptional,0,1,,1
151,United Kingdom,Studio Twin,1  ,December 2020,Solo traveler, Nice size room with a great view of The Shard. Very secure as well as there is 24/7 security.,10.0,Exceptional,0,1,location|,1
152,United Kingdom,Studio Triple,1  ,December 2020,Family," We really liked the location, very central and great views of Westminster. The room was very comfortable, we had a triple studio with the bathroom separating the two beds from the sofa bed, creating a good privacy divider. Breakfast was good and a luxury to have it in the room. The sofa bed felt a bit thin to sit on but was comfortable when lying down.",7.0,Would stay again!,0,1,location|comfort|bathroom|bed|food|,1
153,United Kingdom,Studio King (Family),1  ,December 2020,Solo traveler, Excellent stay! Enrico at Reception was very professional and polite. I will certainly be returning.,10.0,Excellent stay!,0,1,staff|,1
154,United Kingdom,Studio Double Room with London Eye View,1  ,December 2020,Couple, Fantastic,10.0,Exceptional,0,1,,1
155,United Kingdom,Superior Double Room,3  ,December 2020,Couple," Was disappointed the spa/gym and swimming pool wasn’t open , wasn’t sure why when they have opened up elsewhere and at other hotels.",8.0,Great location,0,1,fitness|,0
156,United Kingdom,Two-Bedroom Suite,1  ,December 2020,Family, Lovely suite but looking alittle tired,9.0,Wonderful,0,1,,0
157,United Kingdom,Studio Double Room with London Eye View,1  ,December 2020,Couple, Great location ~ amazing views,10.0,Christmas getaway,0,1,location|,1
158,United Kingdom,Studio King (Family),2  ,December 2020,Family," Very comfortable beds, accommodating staff and smart bedrooms.",8.0,Smart hotel in great location,0,1,comfort|bed|staff|bathroom|,1
159,Netherlands,Superior Double Room with Internal View,1  ,December 2020,Group, Nice atmosphere,7.0,Nice,0,1,,1
160,United Kingdom,Studio King (Family),2  ,December 2020,Couple," We were upgraded to the correct bed which was fab, the rooms were lovely as was the hotel, location, facilities and staff",9.0,Great!,0,1,bed|location|staff|,0
161,United Kingdom,Superior Double Room with Internal View,3  ,December 2020,Couple," The sound proof rooms, the security was brilliant, it was clean and everyone that we seen was friendly.",10.0,A short break away,0,1,noisiness|dirty|staff|,0
162,United Kingdom,Superior Twin Room with Internal View,1  ,December 2020,Family, Night manager wiesia and the reception staff are an absolute delight lovely hotel I will definitely return to park plaza thanks again Sophia x,10.0,Exceptional,0,1,staff|,1
163,United Kingdom,Studio King (Family),1  ,December 2020,Couple, We liked the settings and layout of the studio,8.0,Average,0,1,,1
164,United Kingdom,Superior Double Room with Internal View,1  ,December 2020,Couple," Exceptionally clean
Very welcoming and kind staff 
Great size bedrooms 
Beautiful decor 
The bar is amazing - very lovely staff
Will definitely be returning!!!!!!",10.0,AMAZING!!,0,1,dirty|staff|bathroom|comfort|drink|restaurant|,1
165,United Kingdom,Studio Double Room with London Eye View,2  ,November 2020,Couple," Everything was good, the view from the room was amazing.",10.0,Excellent,0,1,location|,0
166,United Kingdom,Superior Double Room,1  ,December 2020,Couple," The Hotel is situated in a good location, checked in online got to the hotel about 12 and the room was ready, staff go out of there way to help you x",9.0,2020,0,1,location|staff|,1
167,United Kingdom,Studio King (Family),1  ,December 2020,Couple, Top marks all round,10.0,Exceptional,0,1,,1
168,United Kingdom,Studio King (Family),1  ,December 2020,Couple," It was modern, clean and convenient for getting around. Nice views of the river and London Eye.",8.0,"Clean, modern & convenient",0,1,comfort|dirty|location|,0
169,United Kingdom,Studio Double Room with Big Ben View,1  ,December 2020,Couple, Amazing decor extremely comfortable bed,10.0,Amazing room and breakfast,0,1,comfort|bed|,1
170,United Kingdom,Superior Double Room with Internal View,1  ,December 2020,Couple, Lovely view from room (1518),10.0,Exceptional,0,1,location|,0
171,United Kingdom,Superior Double Room with Internal View,2  ,December 2020,Solo traveler, Staff were polite and friendly.,10.0,Exceptional,0,1,staff|,1
172,United Kingdom,Superior Double Room with Internal View,1  ,December 2020,Couple, Great staff very welcoming enjoyed my stay strongly recommend plus it’s in a good location too :),10.0,Exceptional,0,1,staff|location|,1
173,United Kingdom,Superior Double Room with Internal View,1  ,December 2020,Couple," Loved the spaced out room! So much room for me and my partner, bed was a comfy king size bed which was a bonus! Plus they had Sky Channels in the room so my partner was very happy with that!",10.0,Amazing and relaxed.,0,1,bed|comfort|tv|wifi|,1
174,United Kingdom,Superior Double Room with Internal View,1  ,November 2020,Solo traveler, Staff are always so friendly and helpful. Rooms are clean and comfortable.,10.0,Another lovely stay!,0,1,staff|dirty|comfort|,1
175,United Kingdom,Superior Double Room with Internal View,1  ,November 2020,Solo traveler, Always a very clean and comfortable stay with very friendly staff.,10.0,Always return to Park Plaza Westminster,0,1,dirty|comfort|staff|,1
176,United Kingdom,Superior Double Room with Internal View,2  ,December 2020,Solo traveler, Perfect location and very comfy beds,10.0,Exceptional,0,1,location|comfort|bed|,1
177,United Kingdom,Studio King (Family),1  ,December 2020,Family," Great hotel, great location, good breakfast. Pool wasn’t open unfortunately but totally understandable also.",8.0,Very Good,0,1,location|food|fitness|,0
178,Poland,Studio Triple,2  ,September 2020,Family, Room,8.0,Very Good,0,1,,1
179,United Kingdom,One-Bedroom Suite with Big Ben View,1  ,December 2020,Solo traveler, Everything else,10.0,Exceptional,0,1,,1
180,United Kingdom,Superior Twin Room with Internal View,2  ,December 2020,Family, Excellent location,10.0,Had a lovely time,0,1,location|,1
181,United Kingdom,Studio Double Room with London Eye View,1  ,December 2020,Solo traveler," Lovely view, nice and quiet, had breakfast brought up to my room.",7.9,Much needed timeout,0,1,location|noisiness|food|,1
182,United Kingdom,Studio Triple,1  ,December 2020,Family, Everything was lovely.,10.0,Stay,0,1,,1
183,United Kingdom,Studio Double Room with London Eye View,1  ,December 2020,Family," Staff very friendly, really comfortable stay. Would definitely return!",10.0,Exceptional,0,1,staff|comfort|,1
184,United Kingdom,Studio Triple,1  ,December 2020,Family," One of my favourite hotels. We were staying next of the window all the time because the view is amazing, staff was helpful, the room was clean and the bed very very comfy .I was impressed also of the image on the TV. Everything was excellent,   I'll come back definitely.",10.0,Highly recommend,0,1,location|staff|dirty|bed|comfort|tv|,0
185,United Kingdom,Superior Double Room - Disability Access,1  ,December 2020,Family, Brilliant hotel very helpful,10.0,Exceptional,0,1,staff|,1
186,Sweden,Superior Double Room - Disability Access,4  ,October 2020,Family," we had no breakfast because of allergies. otherwise perfect location for stay with my grandchild. spacy room with modern facilities but no microwave anywhere which takes down overall impression. yes, i'm probably spoiled by the fact that even expensive hotels in usa where i travel much in service have better facilities to prepare/warm own food. would be much appreciated especially now when the food choice outside are sparce these days. ""normal"" food stores available nearby.",7.0,pleasant and memorable. some things certainly have to do with the overall situation.,0,1,food|location|comfort|price|staff|drink|,1
187,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Couple, Room was amazing !,10.0,Exceptional,0,1,,1
188,United Kingdom,Studio Double Room with Big Ben View,1  ,November 2020,Couple, Everything!,9.0,Wonderful,0,1,,1
189,United Kingdom,Studio King (Family),2  ,November 2020,Family," I liked it , although it gets closed a bit early thinking that we went there to rest and didn’t want to wake up very early to eat",8.0,Very Good,0,1,,1
190,United Kingdom,Studio Double Room with London Eye View,1  ,November 2020,Couple, Wonderful hotel!,9.0,Absolutely loved our stay,0,1,,1
191,United Kingdom,Studio King (Family),2  ,October 2020,Couple, The hotel was fabulous!! The location was perfect and we had a lovely stay in a clean and modern room with a beautiful view of the London eye.,7.0,"The actual stay was excellent, however I was over charged for breakfast and the after service has been none existent.",0,1,location|dirty|comfort|,0
192,United Kingdom,Superior Double Room with Internal View,1  ,November 2020,Solo traveler," Very clean, staff great and furthermore they took the Covid very seriously they were only letting guests in, no visitors and they were thoroughly checking people had a reservation with the hotel",10.0,Exceptional,0,1,dirty|staff|covid|,1
193,United Kingdom,Studio King (Family),1  ,November 2020,Family, We had stayed a previous night in not so premier inn and this was booked last minute but did not disappoint. From start to end staff were lovely hotel was nice clean and comfortable and great location.,9.0,Lovely hotel and staff,0,1,staff|dirty|comfort|location|,1
