,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities,Predicted
105,Switzerland,Superior Queen Room,2,March 2020,Couple," It is a good hotel, a bit expensive for my standards but it is in fact pretty fancy.
The position is ok, you need to go on a tram ride to reach the centre, but you have a beautiful big park nearby. Plus it is possible to walk to several museums like the Van Gogh one.",9.0,Nice stay!,1,price,1
106,Switzerland,Superior Queen Room,2,March 2020,Couple," It is a good hotel, a bit expensive for my standards but it is in fact pretty fancy.
The position is ok, you need to go on a tram ride to reach the centre, but you have a beautiful big park nearby. Plus it is possible to walk to several museums like the Van Gogh one.",9.0,Nice stay!,1,location,1
107,Ireland,Deluxe King Room with Garden View,3,March 2020,Couple," The location most of all. The revamp of the hotel has taken it back up to where it used to be and improved on the feel. 
The bar area was warm and welcoming.",8.0,"Very enjoyable, well located hotel.",1,location,1
108,Ireland,Deluxe King Room with Garden View,3,March 2020,Couple," The location most of all. The revamp of the hotel has taken it back up to where it used to be and improved on the feel. 
The bar area was warm and welcoming.",8.0,"Very enjoyable, well located hotel.",1,restaurant,1
109,United Kingdom,Superior Queen Room,2,March 2020,Family," Very comfortable, well equipped clean room, convenient location for museums/galleries, very friendly and helpful staff, excellent Venetian restaurant/bar. Will definitely try and stay here again on our next visit to Amsterdam.",9.0,Wonderful,1,comfort,1
110,United Kingdom,Superior Queen Room,2,March 2020,Family," Very comfortable, well equipped clean room, convenient location for museums/galleries, very friendly and helpful staff, excellent Venetian restaurant/bar. Will definitely try and stay here again on our next visit to Amsterdam.",9.0,Wonderful,1,dirty,1
111,United Kingdom,Superior Queen Room,2,March 2020,Family," Very comfortable, well equipped clean room, convenient location for museums/galleries, very friendly and helpful staff, excellent Venetian restaurant/bar. Will definitely try and stay here again on our next visit to Amsterdam.",9.0,Wonderful,1,location,1
112,United Kingdom,Superior Queen Room,2,March 2020,Family," Very comfortable, well equipped clean room, convenient location for museums/galleries, very friendly and helpful staff, excellent Venetian restaurant/bar. Will definitely try and stay here again on our next visit to Amsterdam.",9.0,Wonderful,1,staff,1
113,United Kingdom,Superior Queen Room,2,March 2020,Family," Very comfortable, well equipped clean room, convenient location for museums/galleries, very friendly and helpful staff, excellent Venetian restaurant/bar. Will definitely try and stay here again on our next visit to Amsterdam.",9.0,Wonderful,1,restaurant,1
114,United Kingdom,Superior Queen Room,4,March 2020,Solo traveler, Excellent location in quiet plush upmarket neighbourhood a few minutes walk from Vondel Park. There are many bars and brasseries within a short walking distance. A 15 minute tram ride will take you into the centre of town. The excellent Kashmir Lounge coffee shop and very welcoming local bars are a 20 minute walk away on Jan Pieter Heijestraat. The hotel (397 bus from the airport to Emmastraat) is superb and beautifully appointed. The Italian themed bar and restaurant were constantly busy during my stay. The staff were extremely helpful and attentive and went out of their way to make you feel welcome. I was upgraded to a larger room at no extra cost.,9.0,"Excellent, spotlessly clean and well appointed hotel with very helpful and welcoming staff.",1,location,0
115,United Kingdom,Superior Queen Room,4,March 2020,Solo traveler, Excellent location in quiet plush upmarket neighbourhood a few minutes walk from Vondel Park. There are many bars and brasseries within a short walking distance. A 15 minute tram ride will take you into the centre of town. The excellent Kashmir Lounge coffee shop and very welcoming local bars are a 20 minute walk away on Jan Pieter Heijestraat. The hotel (397 bus from the airport to Emmastraat) is superb and beautifully appointed. The Italian themed bar and restaurant were constantly busy during my stay. The staff were extremely helpful and attentive and went out of their way to make you feel welcome. I was upgraded to a larger room at no extra cost.,9.0,"Excellent, spotlessly clean and well appointed hotel with very helpful and welcoming staff.",1,noisiness,0
116,United Kingdom,Superior Queen Room,4,March 2020,Solo traveler, Excellent location in quiet plush upmarket neighbourhood a few minutes walk from Vondel Park. There are many bars and brasseries within a short walking distance. A 15 minute tram ride will take you into the centre of town. The excellent Kashmir Lounge coffee shop and very welcoming local bars are a 20 minute walk away on Jan Pieter Heijestraat. The hotel (397 bus from the airport to Emmastraat) is superb and beautifully appointed. The Italian themed bar and restaurant were constantly busy during my stay. The staff were extremely helpful and attentive and went out of their way to make you feel welcome. I was upgraded to a larger room at no extra cost.,9.0,"Excellent, spotlessly clean and well appointed hotel with very helpful and welcoming staff.",1,comfort,0
117,United Kingdom,Superior Queen Room,4,March 2020,Solo traveler, Excellent location in quiet plush upmarket neighbourhood a few minutes walk from Vondel Park. There are many bars and brasseries within a short walking distance. A 15 minute tram ride will take you into the centre of town. The excellent Kashmir Lounge coffee shop and very welcoming local bars are a 20 minute walk away on Jan Pieter Heijestraat. The hotel (397 bus from the airport to Emmastraat) is superb and beautifully appointed. The Italian themed bar and restaurant were constantly busy during my stay. The staff were extremely helpful and attentive and went out of their way to make you feel welcome. I was upgraded to a larger room at no extra cost.,9.0,"Excellent, spotlessly clean and well appointed hotel with very helpful and welcoming staff.",1,restaurant,0
118,United Kingdom,Superior Queen Room,4,March 2020,Solo traveler, Excellent location in quiet plush upmarket neighbourhood a few minutes walk from Vondel Park. There are many bars and brasseries within a short walking distance. A 15 minute tram ride will take you into the centre of town. The excellent Kashmir Lounge coffee shop and very welcoming local bars are a 20 minute walk away on Jan Pieter Heijestraat. The hotel (397 bus from the airport to Emmastraat) is superb and beautifully appointed. The Italian themed bar and restaurant were constantly busy during my stay. The staff were extremely helpful and attentive and went out of their way to make you feel welcome. I was upgraded to a larger room at no extra cost.,9.0,"Excellent, spotlessly clean and well appointed hotel with very helpful and welcoming staff.",1,food/drink,0
119,United Kingdom,Superior Queen Room,4,March 2020,Solo traveler, Excellent location in quiet plush upmarket neighbourhood a few minutes walk from Vondel Park. There are many bars and brasseries within a short walking distance. A 15 minute tram ride will take you into the centre of town. The excellent Kashmir Lounge coffee shop and very welcoming local bars are a 20 minute walk away on Jan Pieter Heijestraat. The hotel (397 bus from the airport to Emmastraat) is superb and beautifully appointed. The Italian themed bar and restaurant were constantly busy during my stay. The staff were extremely helpful and attentive and went out of their way to make you feel welcome. I was upgraded to a larger room at no extra cost.,9.0,"Excellent, spotlessly clean and well appointed hotel with very helpful and welcoming staff.",1,staff,0
120,United Kingdom,Superior Queen Room with Garden View,1,March 2020,Couple, Lovely welcome as we were soaking wet after cycling in pouring rain.  We had a lovely room which was very quiet with an excellent shower and beautiful bed linen and comfortable mattress.,9.2,Wonderful,1,noisiness,1
